"crops","nitrogen","phosphorus","potassium","ph","temperature","annual_rainfall","season","soil_type"
"Chili pepper",130,20,80,6.5,20,60,"kharif","loam"
"Chili pepper",110,30,80,6.5,20,60,"kharif","loam"
"Chili pepper",120,30,80,6.5,20,60,"kharif","loam"
"Chili pepper",130,30,80,6.5,20,60,"kharif","loam"
"Chili pepper",110,10,90,6.5,20,60,"kharif","loam"
"Chili pepper",120,10,90,6.5,20,60,"kharif","loam"
"Chili pepper",130,10,90,6.5,20,60,"kharif","loam"
"Chili pepper",110,20,90,6.5,20,60,"kharif","loam"
"Chili pepper",120,20,90,6.5,20,60,"kharif","loam"
"Chili pepper",130,20,90,6.5,20,60,"kharif","loam"
"Chili pepper",110,30,90,6.5,20,60,"kharif","loam"
"Chili pepper",120,30,90,6.5,20,60,"kharif","loam"
"Chili pepper",130,30,90,6.5,20,60,"kharif","loam"
"Chili pepper",110,10,70,7.5,20,60,"kharif","loam"
"Chili pepper",120,10,70,7.5,20,60,"kharif","loam"
"Chili pepper",130,10,70,7.5,20,60,"kharif","loam"
"Chili pepper",110,20,70,7.5,20,60,"kharif","loam"
"Chili pepper",120,20,70,7.5,20,60,"kharif","loam"
"Chili pepper",130,20,70,7.5,20,60,"kharif","loam"
"Chili pepper",110,30,70,7.5,20,60,"kharif","loam"
"Chili pepper",120,30,70,7.5,20,60,"kharif","loam"
"Chili pepper",130,30,70,7.5,20,60,"kharif","loam"
"Chili pepper",110,10,80,7.5,20,60,"kharif","loam"
"Chili pepper",120,10,80,7.5,20,60,"kharif","loam"
"Chili pepper",130,10,80,7.5,20,60,"kharif","loam"
"Chili pepper",110,20,80,7.5,20,60,"kharif","loam"
"Chili pepper",120,20,80,7.5,20,60,"kharif","loam"
"Chili pepper",130,20,80,7.5,20,60,"kharif","loam"
"Chili pepper",110,30,80,7.5,20,60,"kharif","loam"
"Chili pepper",120,30,80,7.5,20,60,"kharif","loam"
"Chili pepper",130,30,80,7.5,20,60,"kharif","loam"
"Chili pepper",110,10,90,7.5,20,60,"kharif","loam"
"Chili pepper",120,10,90,7.5,20,60,"kharif","loam"
"Chili pepper",130,10,90,7.5,20,60,"kharif","loam"
"Chili pepper",110,20,90,7.5,20,60,"kharif","loam"
"Chili pepper",120,20,90,7.5,20,60,"kharif","loam"
"Chili pepper",130,20,90,7.5,20,60,"kharif","loam"
"Chili pepper",110,30,90,7.5,20,60,"kharif","loam"
"Chili pepper",120,30,90,7.5,20,60,"kharif","loam"
"Chili pepper",130,30,90,7.5,20,60,"kharif","loam"
"Chili pepper",110,10,70,6.5,30,60,"kharif","loam"
"Chili pepper",120,10,70,6.5,30,60,"kharif","loam"
"Chili pepper",130,10,70,6.5,30,60,"kharif","loam"
"Chili pepper",110,20,70,6.5,30,60,"kharif","loam"
"Chili pepper",120,20,70,6.5,30,60,"kharif","loam"
"Chili pepper",130,20,70,6.5,30,60,"kharif","loam"
"Chili pepper",110,30,70,6.5,30,60,"kharif","loam"
"Chili pepper",120,30,70,6.5,30,60,"kharif","loam"
"Chili pepper",130,30,70,6.5,30,60,"kharif","loam"
"Chili pepper",110,10,80,6.5,30,60,"kharif","loam"
"Chili pepper",120,10,80,6.5,30,60,"kharif","loam"
"Chili pepper",130,10,80,6.5,30,60,"kharif","loam"
"Chili pepper",110,20,80,6.5,30,60,"kharif","loam"
"Chili pepper",120,20,80,6.5,30,60,"kharif","loam"
"Chili pepper",130,20,80,6.5,30,60,"kharif","loam"
"Chili pepper",110,30,80,6.5,30,60,"kharif","loam"
"Chili pepper",120,30,80,6.5,30,60,"kharif","loam"
"Chili pepper",130,30,80,6.5,30,60,"kharif","loam"
"Chili pepper",110,10,90,6.5,30,60,"kharif","loam"
"Chili pepper",120,10,90,6.5,30,60,"kharif","loam"
"Chili pepper",130,10,90,6.5,30,60,"kharif","loam"
"Chili pepper",110,20,90,6.5,30,60,"kharif","loam"
"Chili pepper",120,20,90,6.5,30,60,"kharif","loam"
"Chili pepper",130,20,90,6.5,30,60,"kharif","loam"
"Chili pepper",110,30,90,6.5,30,60,"kharif","loam"
"Chili pepper",120,30,90,6.5,30,60,"kharif","loam"
"Chili pepper",130,30,90,6.5,30,60,"kharif","loam"
"Chili pepper",110,10,70,7.5,30,60,"kharif","loam"
"Chili pepper",120,10,70,7.5,30,60,"kharif","loam"
"Chili pepper",130,10,70,7.5,30,60,"kharif","loam"
"Chili pepper",110,20,70,7.5,30,60,"kharif","loam"
"Chili pepper",120,20,70,7.5,30,60,"kharif","loam"
"Chili pepper",130,20,70,7.5,30,60,"kharif","loam"
"Chili pepper",110,30,70,7.5,30,60,"kharif","loam"
"Chili pepper",120,30,70,7.5,30,60,"kharif","loam"
"Chili pepper",130,30,70,7.5,30,60,"kharif","loam"
"Chili pepper",110,10,80,7.5,30,60,"kharif","loam"
"Chili pepper",120,10,80,7.5,30,60,"kharif","loam"
"Chili pepper",130,10,80,7.5,30,60,"kharif","loam"
"Chili pepper",110,20,80,7.5,30,60,"kharif","loam"
"Chili pepper",120,20,80,7.5,30,60,"kharif","loam"
"Chili pepper",130,20,80,7.5,30,60,"kharif","loam"
"Chili pepper",110,30,80,7.5,30,60,"kharif","loam"
"Chili pepper",120,30,80,7.5,30,60,"kharif","loam"
"Chili pepper",130,30,80,7.5,30,60,"kharif","loam"
"Chili pepper",110,10,90,7.5,30,60,"kharif","loam"
"Chili pepper",120,10,90,7.5,30,60,"kharif","loam"
"Chili pepper",130,10,90,7.5,30,60,"kharif","loam"
"Chili pepper",110,20,90,7.5,30,60,"kharif","loam"
"Chili pepper",120,20,90,7.5,30,60,"kharif","loam"
"Chili pepper",130,20,90,7.5,30,60,"kharif","loam"
"Chili pepper",110,30,90,7.5,30,60,"kharif","loam"
"Chili pepper",120,30,90,7.5,30,60,"kharif","loam"
"Chili pepper",130,30,90,7.5,30,60,"kharif","loam"
"Chili pepper",110,10,70,6.5,20,125,"kharif","loam"
"Chili pepper",120,10,70,6.5,20,125,"kharif","loam"
"Chili pepper",130,10,70,6.5,20,125,"kharif","loam"
"Chili pepper",110,20,70,6.5,20,125,"kharif","loam"
"Chili pepper",120,20,70,6.5,20,125,"kharif","loam"
"Chili pepper",130,20,70,6.5,20,125,"kharif","loam"
"Chili pepper",110,30,70,6.5,20,125,"kharif","loam"
"Chili pepper",120,30,70,6.5,20,125,"kharif","loam"
"Chili pepper",130,30,70,6.5,20,125,"kharif","loam"
"Chili pepper",110,10,80,6.5,20,125,"kharif","loam"
"Chili pepper",120,10,80,6.5,20,125,"kharif","loam"
"Chili pepper",130,10,80,6.5,20,125,"kharif","loam"
"Chili pepper",110,20,80,6.5,20,125,"kharif","loam"
"Chili pepper",120,20,80,6.5,20,125,"kharif","loam"
"Chili pepper",130,20,80,6.5,20,125,"kharif","loam"
"Chili pepper",110,30,80,6.5,20,125,"kharif","loam"
"Chili pepper",120,30,80,6.5,20,125,"kharif","loam"
"Chili pepper",130,30,80,6.5,20,125,"kharif","loam"
"Chili pepper",110,10,90,6.5,20,125,"kharif","loam"
"Chili pepper",120,10,90,6.5,20,125,"kharif","loam"
"Chili pepper",130,10,90,6.5,20,125,"kharif","loam"
"Chili pepper",110,20,90,6.5,20,125,"kharif","loam"
"Chili pepper",120,20,90,6.5,20,125,"kharif","loam"
"Chili pepper",130,20,90,6.5,20,125,"kharif","loam"
"Chili pepper",110,30,90,6.5,20,125,"kharif","loam"
"Chili pepper",120,30,90,6.5,20,125,"kharif","loam"
"Chili pepper",130,30,90,6.5,20,125,"kharif","loam"
"Chili pepper",110,10,70,7.5,20,125,"kharif","loam"
"Chili pepper",120,10,70,7.5,20,125,"kharif","loam"
"Chili pepper",130,10,70,7.5,20,125,"kharif","loam"
"Chili pepper",110,20,70,7.5,20,125,"kharif","loam"
"Chili pepper",120,20,70,7.5,20,125,"kharif","loam"
"Chili pepper",130,20,70,7.5,20,125,"kharif","loam"
"Chili pepper",110,30,70,7.5,20,125,"kharif","loam"
"Chili pepper",120,30,70,7.5,20,125,"kharif","loam"
"Chili pepper",130,30,70,7.5,20,125,"kharif","loam"
"Chili pepper",110,10,80,7.5,20,125,"kharif","loam"
"Chili pepper",120,10,80,7.5,20,125,"kharif","loam"
"Chili pepper",130,10,80,7.5,20,125,"kharif","loam"
"Chili pepper",110,20,80,7.5,20,125,"kharif","loam"
"Chili pepper",120,20,80,7.5,20,125,"kharif","loam"
"Chili pepper",130,20,80,7.5,20,125,"kharif","loam"
"Chili pepper",110,30,80,7.5,20,125,"kharif","loam"
"Chili pepper",120,30,80,7.5,20,125,"kharif","loam"
"Chili pepper",130,30,80,7.5,20,125,"kharif","loam"
"Chili pepper",110,10,90,7.5,20,125,"kharif","loam"
"Chili pepper",120,10,90,7.5,20,125,"kharif","loam"
"Chili pepper",130,10,90,7.5,20,125,"kharif","loam"
"Chili pepper",110,20,90,7.5,20,125,"kharif","loam"
"Chili pepper",120,20,90,7.5,20,125,"kharif","loam"
"Chili pepper",130,20,90,7.5,20,125,"kharif","loam"
"Chili pepper",110,30,90,7.5,20,125,"kharif","loam"
"Chili pepper",120,30,90,7.5,20,125,"kharif","loam"
"Chili pepper",130,30,90,7.5,20,125,"kharif","loam"
"Chili pepper",110,10,70,6.5,30,125,"kharif","loam"
"Chili pepper",120,10,70,6.5,30,125,"kharif","loam"
"Chili pepper",130,10,70,6.5,30,125,"kharif","loam"
"Chili pepper",110,20,70,6.5,30,125,"kharif","loam"
"Chili pepper",120,20,70,6.5,30,125,"kharif","loam"
"Chili pepper",130,20,70,6.5,30,125,"kharif","loam"
"Chili pepper",110,30,70,6.5,30,125,"kharif","loam"
"Chili pepper",120,30,70,6.5,30,125,"kharif","loam"
"Chili pepper",130,30,70,6.5,30,125,"kharif","loam"
"Chili pepper",110,10,80,6.5,30,125,"kharif","loam"
"Chili pepper",120,10,80,6.5,30,125,"kharif","loam"
"Chili pepper",130,10,80,6.5,30,125,"kharif","loam"
"Chili pepper",110,20,80,6.5,30,125,"kharif","loam"
"Chili pepper",120,20,80,6.5,30,125,"kharif","loam"
"Chili pepper",130,20,80,6.5,30,125,"kharif","loam"
"Chili pepper",110,30,80,6.5,30,125,"kharif","loam"
"Chili pepper",120,30,80,6.5,30,125,"kharif","loam"
"Chili pepper",130,30,80,6.5,30,125,"kharif","loam"
"Chili pepper",110,10,90,6.5,30,125,"kharif","loam"
"Chili pepper",120,10,90,6.5,30,125,"kharif","loam"
"Chili pepper",130,10,90,6.5,30,125,"kharif","loam"
"Chili pepper",110,20,90,6.5,30,125,"kharif","loam"
"Chili pepper",120,20,90,6.5,30,125,"kharif","loam"
"Chili pepper",130,20,90,6.5,30,125,"kharif","loam"
"Chili pepper",110,30,90,6.5,30,125,"kharif","loam"
"Chili pepper",120,30,90,6.5,30,125,"kharif","loam"
"Chili pepper",130,30,90,6.5,30,125,"kharif","loam"
"Chili pepper",110,10,70,7.5,30,125,"kharif","loam"
"Chili pepper",120,10,70,7.5,30,125,"kharif","loam"
"Chili pepper",130,10,70,7.5,30,125,"kharif","loam"
"Chili pepper",110,20,70,7.5,30,125,"kharif","loam"
"Chili pepper",120,20,70,7.5,30,125,"kharif","loam"
"Chili pepper",130,20,70,7.5,30,125,"kharif","loam"
"Chili pepper",110,30,70,7.5,30,125,"kharif","loam"
"Chili pepper",120,30,70,7.5,30,125,"kharif","loam"
"Chili pepper",130,30,70,7.5,30,125,"kharif","loam"
"Chili pepper",110,10,80,7.5,30,125,"kharif","loam"
"Chili pepper",120,10,80,7.5,30,125,"kharif","loam"
"Chili pepper",130,10,80,7.5,30,125,"kharif","loam"
"Chili pepper",110,20,80,7.5,30,125,"kharif","loam"
"Chili pepper",120,20,80,7.5,30,125,"kharif","loam"
"Chili pepper",130,20,80,7.5,30,125,"kharif","loam"
"Chili pepper",110,30,80,7.5,30,125,"kharif","loam"
"Chili pepper",120,30,80,7.5,30,125,"kharif","loam"
"Chili pepper",130,30,80,7.5,30,125,"kharif","loam"
"Chili pepper",110,10,90,7.5,30,125,"kharif","loam"
"Chili pepper",120,10,90,7.5,30,125,"kharif","loam"
"Chili pepper",130,10,90,7.5,30,125,"kharif","loam"
"Chili pepper",110,20,90,7.5,30,125,"kharif","loam"
"Chili pepper",120,20,90,7.5,30,125,"kharif","loam"
"Chili pepper",130,20,90,7.5,30,125,"kharif","loam"
"Chili pepper",110,30,90,7.5,30,125,"kharif","loam"
"Chili pepper",120,30,90,7.5,30,125,"kharif","loam"
"Chili pepper",130,30,90,7.5,30,125,"kharif","loam"
"Okra (Ladies' fingers)",70,5,30,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,5,30,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,5,30,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,10,30,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,10,30,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,10,30,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,15,30,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,15,30,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,15,30,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,5,40,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,5,40,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,5,40,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,10,40,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,10,40,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,10,40,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,15,40,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,15,40,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,15,40,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,5,50,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,5,50,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,5,50,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,10,50,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,10,50,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,10,50,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,15,50,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,15,50,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,15,50,6,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,5,30,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,5,30,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,5,30,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,10,30,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,10,30,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,10,30,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,15,30,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,15,30,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,15,30,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,5,40,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,5,40,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,5,40,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,10,40,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,10,40,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,10,40,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,15,40,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,15,40,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,15,40,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,5,50,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,5,50,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,5,50,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,10,50,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,10,50,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,10,50,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,15,50,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",80,15,50,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",90,15,50,6.8,22,60,"kharif","loam"
"Okra (Ladies' fingers)",70,5,30,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,5,30,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,5,30,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,10,30,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,10,30,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,10,30,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,15,30,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,15,30,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,15,30,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,5,40,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,5,40,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,5,40,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,10,40,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,10,40,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,10,40,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,15,40,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,15,40,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,15,40,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,5,50,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,5,50,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,5,50,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,10,50,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,10,50,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,10,50,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,15,50,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,15,50,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,15,50,6,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,5,30,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,5,30,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,5,30,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,10,30,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,10,30,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,10,30,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,15,30,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,15,30,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,15,30,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,5,40,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,5,40,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,5,40,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,10,40,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,10,40,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,10,40,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,15,40,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,15,40,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,15,40,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,5,50,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,5,50,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,5,50,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,10,50,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,10,50,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,10,50,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,15,50,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",80,15,50,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",90,15,50,6.8,35,60,"kharif","loam"
"Okra (Ladies' fingers)",70,5,30,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,5,30,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,5,30,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,10,30,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,10,30,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,10,30,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,15,30,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,15,30,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,15,30,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,5,40,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,5,40,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,5,40,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,10,40,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,10,40,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,10,40,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,15,40,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,15,40,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,15,40,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,5,50,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,5,50,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,5,50,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,10,50,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,10,50,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,10,50,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,15,50,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,15,50,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,15,50,6,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,5,30,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,5,30,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,5,30,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,10,30,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,10,30,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,10,30,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,15,30,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,15,30,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,15,30,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,5,40,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,5,40,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,5,40,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,10,40,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,10,40,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,10,40,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,15,40,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,15,40,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,15,40,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,5,50,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,5,50,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,5,50,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,10,50,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,10,50,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,10,50,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,15,50,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",80,15,50,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",90,15,50,6.8,22,100,"kharif","loam"
"Okra (Ladies' fingers)",70,5,30,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,5,30,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,5,30,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,10,30,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,10,30,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,10,30,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,15,30,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,15,30,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,15,30,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,5,40,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,5,40,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,5,40,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,10,40,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,10,40,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,10,40,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,15,40,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,15,40,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,15,40,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,5,50,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,5,50,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,5,50,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,10,50,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,10,50,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,10,50,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,15,50,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,15,50,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,15,50,6,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,5,30,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,5,30,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,5,30,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,10,30,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,10,30,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,10,30,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,15,30,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,15,30,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,15,30,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,5,40,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,5,40,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,5,40,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,10,40,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,10,40,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,10,40,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,15,40,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",80,15,40,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",90,15,40,6.8,35,100,"kharif","loam"
"Okra (Ladies' fingers)",70,5,50,6.8,35,100,"kharif","loam"
