"crops","nitrogen","phosphorus","potassium","ph","temperature","rainfall","season","soil_type","category"
"cauliflower","n_60_80","p_55_75","k_35_55",6.8,"t_15_20",80,"rabi","loam","class 17"
"cauliflower","n_60_80","p_55_75","k_35_55",6.5,"t_20_25",80,"rabi","loam","class 2"
"cauliflower","n_60_80","p_55_75","k_35_55",6.8,"t_20_25",80,"rabi","loam","class 2"
"cauliflower","n_60_80","p_55_75","k_35_55",6.5,"t_15_20",50,"kharif","loam","class 17"
"cauliflower","n_60_80","p_55_75","k_35_55",6.8,"t_15_20",50,"kharif","loam","class 17"
"cauliflower","n_60_80","p_55_75","k_35_55",6.5,"t_20_25",50,"kharif","loam","class 2"
"cauliflower","n_60_80","p_55_75","k_35_55",6.8,"t_20_25",50,"kharif","loam","class 2"
"cauliflower","n_60_80","p_55_75","k_35_55",6.5,"t_15_20",80,"kharif","loam","class 17"
"cauliflower","n_60_80","p_55_75","k_35_55",6.8,"t_15_20",80,"kharif","loam","class 17"
"cauliflower","n_60_80","p_55_75","k_35_55",6.5,"t_20_25",80,"kharif","loam","class 2"
"cauliflower","n_60_80","p_55_75","k_35_55",6.8,"t_20_25",80,"kharif","loam","class 2"
"cucumber","n_60_80","p_55_75","k_75_95",6,"t_15_20",50,"rabi","sandy_loam","class 1"
"cucumber","n_60_80","p_55_75","k_75_95",6.8,"t_15_20",50,"rabi","sandy_loam","class 17"
"cucumber","n_60_80","p_55_75","k_75_95",6,"t_20_25",50,"rabi","sandy_loam","class 13"
"cucumber","n_60_80","p_55_75","k_75_95",6.8,"t_20_25",50,"rabi","sandy_loam","class 13"
"cucumber","n_60_80","p_55_75","k_75_95",6,"t_15_20",80,"rabi","sandy_loam","class 1"
"cucumber","n_60_80","p_55_75","k_75_95",6.8,"t_15_20",80,"rabi","sandy_loam","class 17"
"cucumber","n_60_80","p_55_75","k_75_95",6,"t_20_25",80,"rabi","sandy_loam","class 13"
"cucumber","n_60_80","p_55_75","k_75_95",6.8,"t_20_25",80,"rabi","sandy_loam","class 13"
"cucumber","n_60_80","p_55_75","k_75_95",6,"t_15_20",50,"kharif","sandy_loam","class 17"
"cucumber","n_60_80","p_55_75","k_75_95",6.8,"t_15_20",50,"kharif","sandy_loam","class 17"
"cucumber","n_60_80","p_55_75","k_75_95",6,"t_20_25",50,"kharif","sandy_loam","class 17"
"cucumber","n_60_80","p_55_75","k_75_95",6.8,"t_20_25",50,"kharif","sandy_loam","class 17"
"cucumber","n_60_80","p_55_75","k_75_95",6,"t_15_20",80,"kharif","sandy_loam","class 17"
"cucumber","n_60_80","p_55_75","k_75_95",6.8,"t_15_20",80,"kharif","sandy_loam","class 17"
"cucumber","n_60_80","p_55_75","k_75_95",6,"t_20_25",80,"kharif","sandy_loam","class 17"
"cucumber","n_60_80","p_55_75","k_75_95",6.8,"t_20_25",80,"kharif","sandy_loam","class 17"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.2,"t_15_20",50,"rabi","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.8,"t_15_20",50,"rabi","loam","class 18"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.2,"t_20_25",50,"rabi","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.8,"t_20_25",50,"rabi","loam","class 18"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.2,"t_25_30",50,"rabi","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.8,"t_25_30",50,"rabi","loam","class 18"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.2,"t_15_20",80,"rabi","loam","class 18"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.8,"t_15_20",80,"rabi","loam","class 18"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.2,"t_20_25",80,"rabi","loam","class 18"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.8,"t_20_25",80,"rabi","loam","class 18"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.2,"t_25_30",80,"rabi","loam","class 18"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.8,"t_25_30",80,"rabi","loam","class 18"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.2,"t_15_20",50,"kharif","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.8,"t_15_20",50,"kharif","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.2,"t_20_25",50,"kharif","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.8,"t_20_25",50,"kharif","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.2,"t_25_30",50,"kharif","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.8,"t_25_30",50,"kharif","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.2,"t_15_20",80,"kharif","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.8,"t_15_20",80,"kharif","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.2,"t_20_25",80,"kharif","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.8,"t_20_25",80,"kharif","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.2,"t_25_30",80,"kharif","loam","class 12"
"coriander_chinese_parsley","n_10_30","p_10_30","k_15_35",6.8,"t_25_30",80,"kharif","loam","class 12"
"curry_leaf_tree","n_10_30","p_10_30","k_15_35",6,"t_5_10",50,"kharif","loam","class 12"
"curry_leaf_tree","n_10_30","p_10_30","k_15_35",7,"t_5_10",50,"kharif","loam","class 12"
"curry_leaf_tree","n_10_30","p_10_30","k_15_35",6,"t_10_15",50,"kharif","loam","class 12"
"curry_leaf_tree","n_10_30","p_10_30","k_15_35",7,"t_10_15",50,"kharif","loam","class 12"
"curry_leaf_tree","n_10_30","p_10_30","k_15_35",6,"t_5_10",80,"kharif","loam","class 12"
"curry_leaf_tree","n_10_30","p_10_30","k_15_35",7,"t_5_10",80,"kharif","loam","class 12"
"curry_leaf_tree","n_10_30","p_10_30","k_15_35",6,"t_10_15",80,"kharif","loam","class 12"
"curry_leaf_tree","n_10_30","p_10_30","k_15_35",7,"t_10_15",80,"kharif","loam","class 12"
"drumstick_moringa","n_30_50","p_10_30","k_5_15",6.2,"t_25_30",25,"rabi","loam","class 18"
"drumstick_moringa","n_30_50","p_10_30","k_5_15",7,"t_25_30",25,"rabi","loam","class 18"
"drumstick_moringa","n_30_50","p_10_30","k_5_15",6.2,"t_25_30",200,"rabi","loam","class 18"
"drumstick_moringa","n_30_50","p_10_30","k_5_15",7,"t_25_30",200,"rabi","loam","class 18"
"drumstick_moringa","n_30_50","p_10_30","k_5_15",6.2,"t_25_30",25,"rabi","sandy","class 15"
"drumstick_moringa","n_30_50","p_10_30","k_5_15",7,"t_25_30",25,"rabi","sandy","class 15"
"drumstick_moringa","n_30_50","p_10_30","k_5_15",6.2,"t_25_30",200,"rabi","sandy","class 18"
"drumstick_moringa","n_30_50","p_10_30","k_5_15",7,"t_25_30",200,"rabi","sandy","class 18"
"chili_pepper","n_110_130","p_10_30","k_75_95",6.5,"t_20_25",60,"kharif","loam","class 12"
"chili_pepper","n_110_130","p_10_30","k_75_95",7.5,"t_20_25",60,"kharif","loam","class 12"
"chili_pepper","n_110_130","p_10_30","k_75_95",6.5,"t_25_30",60,"kharif","loam","class 12"
"chili_pepper","n_110_130","p_10_30","k_75_95",7.5,"t_25_30",60,"kharif","loam","class 8"
"chili_pepper","n_110_130","p_10_30","k_75_95",6.5,"t_20_25",125,"kharif","loam","class 12"
"chili_pepper","n_110_130","p_10_30","k_75_95",7.5,"t_20_25",125,"kharif","loam","class 18"
"chili_pepper","n_110_130","p_10_30","k_75_95",6.5,"t_25_30",125,"kharif","loam","class 12"
"chili_pepper","n_110_130","p_10_30","k_75_95",7.5,"t_25_30",125,"kharif","loam","class 8"
"okra_ladies_fingers","n_60_80","p_10_30","k_35_55",6,"t_20_25",60,"kharif","loam","class 12"
"okra_ladies_fingers","n_60_80","p_10_30","k_35_55",6.8,"t_20_25",60,"kharif","loam","class 2"
"okra_ladies_fingers","n_60_80","p_10_30","k_35_55",6,"t_25_30",60,"kharif","loam","class 11"
"okra_ladies_fingers","n_60_80","p_10_30","k_35_55",6.8,"t_25_30",60,"kharif","loam","class 17"
"okra_ladies_fingers","n_60_80","p_10_30","k_35_55",6,"t_30_35",60,"kharif","loam","class 3"
"okra_ladies_fingers","n_60_80","p_10_30","k_35_55",6.8,"t_30_35",60,"kharif","loam","class 3"
"okra_ladies_fingers","n_60_80","p_10_30","k_35_55",6,"t_20_25",100,"kharif","loam","class 2"
"okra_ladies_fingers","n_60_80","p_10_30","k_35_55",6.8,"t_20_25",100,"kharif","loam","class 2"
"okra_ladies_fingers","n_60_80","p_10_30","k_35_55",6,"t_25_30",100,"kharif","loam","class 11"
"okra_ladies_fingers","n_60_80","p_10_30","k_35_55",6.8,"t_25_30",100,"kharif","loam","class 11"
"okra_ladies_fingers","n_60_80","p_10_30","k_35_55",6,"t_30_35",100,"kharif","loam","class 3"
"okra_ladies_fingers","n_60_80","p_10_30","k_35_55",6.8,"t_30_35",100,"kharif","loam","class 3"
"mushroom","n_90_110","p_40_60","k_55_75",8.2,"t_20_25",60,"rabi","clay_loam","class 6"
"mushroom","n_90_110","p_40_60","k_55_75",8.5,"t_20_25",60,"rabi","clay_loam","class 6"
"mushroom","n_90_110","p_40_60","k_55_75",8.2,"t_25_30",60,"rabi","clay_loam","class 6"
"mushroom","n_90_110","p_40_60","k_55_75",8.5,"t_25_30",60,"rabi","clay_loam","class 6"
"mushroom","n_90_110","p_40_60","k_55_75",8.2,"t_30_35",60,"rabi","clay_loam","class 6"
"mushroom","n_90_110","p_40_60","k_55_75",8.5,"t_30_35",60,"rabi","clay_loam","class 6"
"mushroom","n_90_110","p_40_60","k_55_75",8.2,"t_20_25",100,"rabi","clay_loam","class 6"
"mushroom","n_90_110","p_40_60","k_55_75",8.5,"t_20_25",100,"rabi","clay_loam","class 6"
"mushroom","n_90_110","p_40_60","k_55_75",8.2,"t_25_30",100,"rabi","clay_loam","class 6"
"mushroom","n_90_110","p_40_60","k_55_75",8.5,"t_25_30",100,"rabi","clay_loam","class 6"
"mushroom","n_90_110","p_40_60","k_55_75",8.2,"t_30_35",100,"rabi","clay_loam","class 6"
"mushroom","n_90_110","p_40_60","k_55_75",8.5,"t_30_35",100,"rabi","clay_loam","class 6"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_10_15",25,"kharif","sandy_loam","class 16"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_10_15",25,"kharif","sandy_loam","class 16"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_15_20",25,"kharif","sandy_loam","class 17"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_15_20",25,"kharif","sandy_loam","class 17"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_20_25",25,"kharif","sandy_loam","class 16"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_20_25",25,"kharif","sandy_loam","class 16"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_10_15",100,"kharif","sandy_loam","class 16"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_10_15",100,"kharif","sandy_loam","class 16"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_15_20",100,"kharif","sandy_loam","class 17"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_15_20",100,"kharif","sandy_loam","class 17"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_20_25",100,"kharif","sandy_loam","class 13"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_20_25",100,"kharif","sandy_loam","class 16"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_10_15",25,"rabi","sandy_loam","class 13"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_10_15",25,"rabi","sandy_loam","class 13"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_15_20",25,"rabi","sandy_loam","class 1"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_15_20",25,"rabi","sandy_loam","class 17"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_20_25",25,"rabi","sandy_loam","class 13"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_20_25",25,"rabi","sandy_loam","class 13"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_10_15",100,"rabi","sandy_loam","class 13"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_10_15",100,"rabi","sandy_loam","class 13"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_15_20",100,"rabi","sandy_loam","class 13"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_15_20",100,"rabi","sandy_loam","class 17"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_20_25",100,"rabi","sandy_loam","class 13"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_20_25",100,"rabi","sandy_loam","class 13"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_10_15",25,"kharif","clay","class 15"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_10_15",25,"kharif","clay","class 15"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_15_20",25,"kharif","clay","class 17"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_15_20",25,"kharif","clay","class 17"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_20_25",25,"kharif","clay","class 2"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_20_25",25,"kharif","clay","class 2"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_10_15",100,"kharif","clay","class 2"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_10_15",100,"kharif","clay","class 16"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_15_20",100,"kharif","clay","class 17"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_15_20",100,"kharif","clay","class 17"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_20_25",100,"kharif","clay","class 2"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_20_25",100,"kharif","clay","class 2"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_10_15",25,"rabi","clay","class 15"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_10_15",25,"rabi","clay","class 15"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_15_20",25,"rabi","clay","class 15"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_15_20",25,"rabi","clay","class 15"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_20_25",25,"rabi","clay","class 15"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_20_25",25,"rabi","clay","class 15"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_10_15",100,"rabi","clay","class 15"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_10_15",100,"rabi","clay","class 15"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_15_20",100,"rabi","clay","class 15"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_15_20",100,"rabi","clay","class 15"
"onion","n_110_130","p_55_75","k_55_75",5.5,"t_20_25",100,"rabi","clay","class 13"
"onion","n_110_130","p_55_75","k_55_75",6.5,"t_20_25",100,"rabi","clay","class 13"
"potato","n_160_180","p_55_75","k_75_95",4.8,"t_15_20",120,"rabi","loam","class 1"
"potato","n_160_180","p_55_75","k_75_95",5.8,"t_15_20",120,"rabi","loam","class 1"
"potato","n_160_180","p_55_75","k_75_95",4.8,"t_15_20",200,"rabi","loam","class 1"
"potato","n_160_180","p_55_75","k_75_95",5.8,"t_15_20",200,"rabi","loam","class 1"
"pumpkin","n_60_80","p_40_60","k_15_35",6,"t_15_20",50,"rabi","loam","class 5"
"pumpkin","n_60_80","p_40_60","k_15_35",6.5,"t_15_20",50,"rabi","loam","class 5"
"pumpkin","n_60_80","p_40_60","k_15_35",6,"t_20_25",50,"rabi","loam","class 5"
"pumpkin","n_60_80","p_40_60","k_15_35",6.5,"t_20_25",50,"rabi","loam","class 5"
"pumpkin","n_60_80","p_40_60","k_15_35",6,"t_15_20",80,"rabi","loam","class 5"
"pumpkin","n_60_80","p_40_60","k_15_35",6.5,"t_15_20",80,"rabi","loam","class 5"
"pumpkin","n_60_80","p_40_60","k_15_35",6,"t_20_25",80,"rabi","loam","class 5"
"pumpkin","n_60_80","p_40_60","k_15_35",6.5,"t_20_25",80,"rabi","loam","class 5"
"pumpkin","n_60_80","p_40_60","k_15_35",6,"t_15_20",50,"kharif","loam","class 12"
"pumpkin","n_60_80","p_40_60","k_15_35",6.5,"t_15_20",50,"kharif","loam","class 17"
"pumpkin","n_60_80","p_40_60","k_15_35",6,"t_20_25",50,"kharif","loam","class 12"
"pumpkin","n_60_80","p_40_60","k_15_35",6.5,"t_20_25",50,"kharif","loam","class 12"
"pumpkin","n_60_80","p_40_60","k_15_35",6,"t_15_20",80,"kharif","loam","class 12"
"pumpkin","n_60_80","p_40_60","k_15_35",6.5,"t_15_20",80,"kharif","loam","class 17"
"pumpkin","n_60_80","p_40_60","k_15_35",6,"t_20_25",80,"kharif","loam","class 12"
"pumpkin","n_60_80","p_40_60","k_15_35",6.5,"t_20_25",80,"kharif","loam","class 12"
"radish","n_10_30","p_90_110","k_35_55",6.5,"t_10_15",100,"rabi","sandy","class 3"
"radish","n_10_30","p_90_110","k_35_55",7,"t_10_15",100,"rabi","sandy","class 6"
"radish","n_10_30","p_90_110","k_35_55",6.5,"t_15_20",100,"rabi","sandy","class 3"
"radish","n_10_30","p_90_110","k_35_55",7,"t_15_20",100,"rabi","sandy","class 6"
"radish","n_10_30","p_90_110","k_35_55",6.5,"t_20_25",100,"rabi","sandy","class 18"
"radish","n_10_30","p_90_110","k_35_55",7,"t_20_25",100,"rabi","sandy","class 18"
"radish","n_10_30","p_90_110","k_35_55",6.5,"t_10_15",225,"rabi","sandy","class 11"
"radish","n_10_30","p_90_110","k_35_55",7,"t_10_15",225,"rabi","sandy","class 11"
"radish","n_10_30","p_90_110","k_35_55",6.5,"t_15_20",225,"rabi","sandy","class 11"
"radish","n_10_30","p_90_110","k_35_55",7,"t_15_20",225,"rabi","sandy","class 11"
"radish","n_10_30","p_90_110","k_35_55",6.5,"t_20_25",225,"rabi","sandy","class 18"
"radish","n_10_30","p_90_110","k_35_55",7,"t_20_25",225,"rabi","sandy","class 18"
"olive","n_90_110","p_55_75","k_15_35",7,"t_15_20",40,"rabi","loam","class 3"
"olive","n_90_110","p_55_75","k_15_35",8,"t_15_20",40,"rabi","loam","class 6"
"olive","n_90_110","p_55_75","k_15_35",7,"t_15_20",60,"rabi","loam","class 5"
"olive","n_90_110","p_55_75","k_15_35",8,"t_15_20",60,"rabi","loam","class 6"
"olive","n_90_110","p_55_75","k_15_35",7,"t_15_20",40,"kharif","loam","class 17"
"olive","n_90_110","p_55_75","k_15_35",8,"t_15_20",40,"kharif","loam","class 17"
"olive","n_90_110","p_55_75","k_15_35",7,"t_15_20",60,"kharif","loam","class 17"
"olive","n_90_110","p_55_75","k_15_35",8,"t_15_20",60,"kharif","loam","class 17"
"olive","n_90_110","p_55_75","k_15_35",7,"t_15_20",40,"rabi","clay_loam","class 6"
"olive","n_90_110","p_55_75","k_15_35",8,"t_15_20",40,"rabi","clay_loam","class 6"
"olive","n_90_110","p_55_75","k_15_35",7,"t_15_20",60,"rabi","clay_loam","class 6"
"olive","n_90_110","p_55_75","k_15_35",8,"t_15_20",60,"rabi","clay_loam","class 6"
"olive","n_90_110","p_55_75","k_15_35",7,"t_15_20",40,"kharif","clay_loam","class 17"
"olive","n_90_110","p_55_75","k_15_35",8,"t_15_20",40,"kharif","clay_loam","class 6"
"olive","n_90_110","p_55_75","k_15_35",7,"t_15_20",60,"kharif","clay_loam","class 17"
"olive","n_90_110","p_55_75","k_15_35",8,"t_15_20",60,"kharif","clay_loam","class 6"
"sweet_potato","n_90_110","p_10_30","k_110_130",5.8,"t_15_20",75,"rabi","sandy_loam","class 1"
"sweet_potato","n_90_110","p_10_30","k_110_130",6.2,"t_15_20",75,"rabi","sandy_loam","class 1"
"sweet_potato","n_90_110","p_10_30","k_110_130",5.8,"t_20_25",75,"rabi","sandy_loam","class 1"
"sweet_potato","n_90_110","p_10_30","k_110_130",6.2,"t_20_25",75,"rabi","sandy_loam","class 1"
"sweet_potato","n_90_110","p_10_30","k_110_130",5.8,"t_25_30",75,"rabi","sandy_loam","class 1"
"sweet_potato","n_90_110","p_10_30","k_110_130",6.2,"t_25_30",75,"rabi","sandy_loam","class 1"
"sweet_potato","n_90_110","p_10_30","k_110_130",5.8,"t_15_20",150,"rabi","sandy_loam","class 1"
"sweet_potato","n_90_110","p_10_30","k_110_130",6.2,"t_15_20",150,"rabi","sandy_loam","class 1"
"sweet_potato","n_90_110","p_10_30","k_110_130",5.8,"t_20_25",150,"rabi","sandy_loam","class 13"
"sweet_potato","n_90_110","p_10_30","k_110_130",6.2,"t_20_25",150,"rabi","sandy_loam","class 18"
"sweet_potato","n_90_110","p_10_30","k_110_130",5.8,"t_25_30",150,"rabi","sandy_loam","class 1"
"sweet_potato","n_90_110","p_10_30","k_110_130",6.2,"t_25_30",150,"rabi","sandy_loam","class 1"
"fenugreek","n_10_30","p_10_30","k_35_55",6,"t_10_15",50,"rabi","loam","class 3"
"fenugreek","n_10_30","p_10_30","k_35_55",7,"t_10_15",50,"rabi","loam","class 3"
"fenugreek","n_10_30","p_10_30","k_35_55",6,"t_15_20",50,"rabi","loam","class 3"
"fenugreek","n_10_30","p_10_30","k_35_55",7,"t_15_20",50,"rabi","loam","class 3"
"fenugreek","n_10_30","p_10_30","k_35_55",6,"t_20_25",50,"rabi","loam","class 18"
"fenugreek","n_10_30","p_10_30","k_35_55",7,"t_20_25",50,"rabi","loam","class 18"
"fenugreek","n_10_30","p_10_30","k_35_55",6,"t_25_30",50,"rabi","loam","class 3"
"fenugreek","n_10_30","p_10_30","k_35_55",7,"t_25_30",50,"rabi","loam","class 3"
"fenugreek","n_10_30","p_10_30","k_35_55",6,"t_10_15",80,"rabi","loam","class 3"
"fenugreek","n_10_30","p_10_30","k_35_55",7,"t_10_15",80,"rabi","loam","class 3"
"fenugreek","n_10_30","p_10_30","k_35_55",6,"t_15_20",80,"rabi","loam","class 3"
"fenugreek","n_10_30","p_10_30","k_35_55",7,"t_15_20",80,"rabi","loam","class 3"
"fenugreek","n_10_30","p_10_30","k_35_55",6,"t_20_25",80,"rabi","loam","class 18"
"fenugreek","n_10_30","p_10_30","k_35_55",7,"t_20_25",80,"rabi","loam","class 18"
"fenugreek","n_10_30","p_10_30","k_35_55",6,"t_25_30",80,"rabi","loam","class 3"
"fenugreek","n_10_30","p_10_30","k_35_55",7,"t_25_30",80,"rabi","loam","class 3"
"spinach","n_60_80","p_55_75","k_35_55",6.5,"t_15_20",50,"rabi","loam","class 17"
"spinach","n_60_80","p_55_75","k_35_55",7,"t_15_20",50,"rabi","loam","class 17"
"spinach","n_60_80","p_55_75","k_35_55",6.5,"t_15_20",80,"rabi","loam","class 17"
"spinach","n_60_80","p_55_75","k_35_55",7,"t_15_20",80,"rabi","loam","class 17"
"ridge_gourd","n_90_110","p_40_60","k_15_35",6.5,"t_15_20",50,"kharif","sandy_loam","class 16"
"ridge_gourd","n_90_110","p_40_60","k_15_35",7.5,"t_15_20",50,"kharif","sandy_loam","class 17"
"ridge_gourd","n_90_110","p_40_60","k_15_35",6.5,"t_20_25",50,"kharif","sandy_loam","class 16"
"ridge_gourd","n_90_110","p_40_60","k_15_35",7.5,"t_20_25",50,"kharif","sandy_loam","class 16"
"ridge_gourd","n_90_110","p_40_60","k_15_35",6.5,"t_15_20",80,"kharif","sandy_loam","class 16"
"ridge_gourd","n_90_110","p_40_60","k_15_35",7.5,"t_15_20",80,"kharif","sandy_loam","class 17"
"ridge_gourd","n_90_110","p_40_60","k_15_35",6.5,"t_20_25",80,"kharif","sandy_loam","class 16"
"ridge_gourd","n_90_110","p_40_60","k_15_35",7.5,"t_20_25",80,"kharif","sandy_loam","class 16"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_0_5",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_0_5",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_5_10",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_5_10",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_10_15",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_10_15",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_15_20",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_15_20",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_20_25",63,"rabi","loam","class 12"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_20_25",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_25_30",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_25_30",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_30_35",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_30_35",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_35_40",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_35_40",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_40_45",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_40_45",63,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_0_5",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_0_5",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_5_10",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_5_10",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_10_15",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_10_15",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_15_20",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_15_20",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_20_25",80,"rabi","loam","class 12"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_20_25",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_25_30",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_25_30",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",6,"t_30_35",80,"rabi","loam","class 5"
"indian_gooseberry_amla","n_10_30","p_40_60","k_15_35",8,"t_30_35",80,"rabi","loam","class 5"
