"crops","nitrogen","phosphorus","potassium","ph","temperature","annual_rainfall","season","soil_type","clusters"
"garcinia_indica_kokum",40,25,50,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,25,50,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,35,50,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,35,50,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,35,50,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,15,60,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,15,60,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,15,60,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,25,60,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,25,60,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,25,60,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,35,60,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,35,60,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,35,60,3,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,15,40,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,15,40,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,15,40,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,25,40,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,25,40,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,25,40,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,35,40,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,35,40,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,35,40,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,15,50,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,15,50,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,15,50,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,25,50,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,25,50,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,25,50,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,35,50,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,35,50,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,35,50,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,15,60,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,15,60,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,15,60,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,25,60,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,25,60,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,25,60,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,35,60,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",40,35,60,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",50,35,60,4.2,20,250,"kharif","sandy",1
"garcinia_indica_kokum",30,15,40,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,15,40,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,15,40,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,25,40,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,25,40,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,25,40,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,35,40,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,35,40,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,35,40,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,15,50,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,15,50,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,15,50,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,25,50,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,25,50,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,25,50,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,35,50,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,35,50,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,35,50,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,15,60,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,15,60,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,15,60,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,25,60,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,25,60,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,25,60,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,35,60,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,35,60,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,35,60,3,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,15,40,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,15,40,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,15,40,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,25,40,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,25,40,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,25,40,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,35,40,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,35,40,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,35,40,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,15,50,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,15,50,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,15,50,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,25,50,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,25,50,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,25,50,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,35,50,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,35,50,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,35,50,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,15,60,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,15,60,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,15,60,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,25,60,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,25,60,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,25,60,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,35,60,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",40,35,60,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",50,35,60,4.2,36,250,"kharif","sandy",1
"garcinia_indica_kokum",30,15,40,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,15,40,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,15,40,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,25,40,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,25,40,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,25,40,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,35,40,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,35,40,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,35,40,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,15,50,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,15,50,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,15,50,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,25,50,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,25,50,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,25,50,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,35,50,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,35,50,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,35,50,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,15,60,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,15,60,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,15,60,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,25,60,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,25,60,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,25,60,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,35,60,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,35,60,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,35,60,3,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,15,40,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,15,40,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,15,40,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,25,40,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,25,40,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,25,40,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,35,40,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,35,40,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,35,40,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,15,50,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,15,50,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,15,50,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,25,50,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,25,50,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,25,50,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,35,50,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,35,50,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,35,50,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,15,60,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,15,60,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,15,60,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,25,60,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,25,60,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,25,60,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,35,60,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",40,35,60,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",50,35,60,4.2,20,400,"kharif","sandy",1
"garcinia_indica_kokum",30,15,40,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,15,40,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,15,40,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,25,40,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,25,40,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,25,40,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,35,40,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,35,40,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,35,40,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,15,50,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,15,50,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,15,50,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,25,50,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,25,50,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,25,50,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,35,50,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,35,50,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,35,50,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,15,60,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,15,60,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,15,60,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,25,60,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,25,60,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,25,60,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,35,60,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,35,60,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,35,60,3,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,15,40,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,15,40,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,15,40,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,25,40,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,25,40,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,25,40,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,35,40,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,35,40,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,35,40,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,15,50,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,15,50,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,15,50,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,25,50,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,25,50,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,25,50,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,35,50,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,35,50,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,35,50,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,15,60,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,15,60,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,15,60,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,25,60,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,25,60,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,25,60,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,35,60,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",40,35,60,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",50,35,60,4.2,36,400,"kharif","sandy",1
"garcinia_indica_kokum",30,15,40,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,15,40,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,15,40,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,25,40,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,25,40,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,25,40,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,35,40,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,35,40,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,35,40,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,15,50,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,15,50,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,15,50,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,25,50,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,25,50,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,25,50,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,35,50,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,35,50,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,35,50,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,15,60,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,15,60,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,15,60,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,25,60,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,25,60,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,25,60,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,35,60,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,35,60,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,35,60,3,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,15,40,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,15,40,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,15,40,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,25,40,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,25,40,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,25,40,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,35,40,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,35,40,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,35,40,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,15,50,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,15,50,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,15,50,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,25,50,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,25,50,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,25,50,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,35,50,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,35,50,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,35,50,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,15,60,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,15,60,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,15,60,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,25,60,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,25,60,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,25,60,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,35,60,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",40,35,60,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",50,35,60,4.2,20,250,"rabi","sandy",1
"garcinia_indica_kokum",30,15,40,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,15,40,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,15,40,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,25,40,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,25,40,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,25,40,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,35,40,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,35,40,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,35,40,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,15,50,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,15,50,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,15,50,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,25,50,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,25,50,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,25,50,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,35,50,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,35,50,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,35,50,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,15,60,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,15,60,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,15,60,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,25,60,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,25,60,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,25,60,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,35,60,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,35,60,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,35,60,3,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,15,40,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,15,40,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,15,40,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,25,40,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,25,40,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,25,40,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,35,40,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,35,40,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,35,40,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,15,50,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,15,50,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,15,50,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,25,50,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,25,50,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,25,50,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,35,50,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,35,50,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,35,50,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,15,60,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,15,60,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,15,60,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,25,60,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,25,60,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,25,60,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,35,60,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",40,35,60,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",50,35,60,4.2,36,250,"rabi","sandy",1
"garcinia_indica_kokum",30,15,40,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,15,40,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,15,40,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,25,40,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,25,40,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,25,40,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,35,40,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,35,40,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,35,40,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,15,50,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,15,50,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,15,50,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,25,50,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,25,50,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,25,50,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,35,50,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,35,50,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,35,50,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,15,60,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,15,60,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,15,60,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,25,60,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,25,60,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,25,60,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,35,60,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,35,60,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,35,60,3,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,15,40,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,15,40,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,15,40,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,25,40,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,25,40,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,25,40,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,35,40,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,35,40,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,35,40,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,15,50,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,15,50,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,15,50,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,25,50,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,25,50,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,25,50,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,35,50,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,35,50,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,35,50,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,15,60,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,15,60,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,15,60,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,25,60,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,25,60,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,25,60,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,35,60,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",40,35,60,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",50,35,60,4.2,20,400,"rabi","sandy",1
"garcinia_indica_kokum",30,15,40,3,36,400,"rabi","sandy",1
"garcinia_indica_kokum",40,15,40,3,36,400,"rabi","sandy",1
"garcinia_indica_kokum",50,15,40,3,36,400,"rabi","sandy",1
"garcinia_indica_kokum",30,25,40,3,36,400,"rabi","sandy",1
"garcinia_indica_kokum",40,25,40,3,36,400,"rabi","sandy",1
"garcinia_indica_kokum",50,25,40,3,36,400,"rabi","sandy",1
"garcinia_indica_kokum",30,35,40,3,36,400,"rabi","sandy",1
"garcinia_indica_kokum",40,35,40,3,36,400,"rabi","sandy",1
"garcinia_indica_kokum",50,35,40,3,36,400,"rabi","sandy",1
"garcinia_indica_kokum",30,15,50,3,36,400,"rabi","sandy",1
"garcinia_indica_kokum",40,15,50,3,36,400,"rabi","sandy",1
"garcinia_indica_kokum",50,15,50,3,36,400,"rabi","sandy",1
